step,Cars,EuroSAT,RESISC45,GTSRB
500,0.7823653774406168,0.9948148148148148,0.9525396825396826,0.989944576405384
1000,0.786593707250342,0.9948148148148148,0.9517460317460318,0.9906571654790182
