step,Cars,EuroSAT,RESISC45,GTSRB
1000,0.6458151971147867,0.9718518518518519,0.8001587301587302,0.9096595407759304
500,0.6189528665588857,0.9703703703703703,0.789047619047619,0.8971496437054631
