step,Cars,EuroSAT,RESISC45,GTSRB
500,0.003606516602412635,0.20333333333333334,0.02349206349206349,0.973950910530483
1000,0.003606516602412635,0.20148148148148148,0.02158730158730159,0.9696753760886777
