step,Cars,EuroSAT,RESISC45,GTSRB
1000,0.005223230941425196,0.11555555555555555,0.01873015873015873,0.9635787806809184
500,0.005223230941425196,0.11555555555555555,0.018571428571428572,0.9636579572446555
