step,Cars,EuroSAT,RESISC45,GTSRB
500,0.7446834970774779,0.14555555555555555,0.9138095238095238,0.9137767220902613
1000,0.7484143763213531,0.11592592592592593,0.9125396825396825,0.9149643705463183
