step,Cars,EuroSAT,RESISC45,GTSRB
500,0.7772665091406541,0.7837037037037037,0.943015873015873,0.978147268408551
1000,0.7803755751772168,0.7922222222222223,0.9450793650793651,0.9783847980997624
