step,Cars,EuroSAT,RESISC45,GTSRB
1000,0.7724163661236164,0.9948148148148148,0.9501587301587302,0.9870942201108472
500,0.7686854868797414,0.9944444444444445,0.946031746031746,0.9873317498020586
