scaling_coef,dataset,acc
0.0,Cars,0.5678398209177963
0.0,EuroSAT,0.22481481481481483
0.0,RESISC45,0.5844444444444444
0.0,GTSRB,0.2762470308788599
0.1,Cars,0.6073871409028728
0.1,EuroSAT,0.43666666666666665
0.1,RESISC45,0.7004761904761905
0.1,GTSRB,0.3866983372921615
0.2,Cars,0.6363636363636364
0.2,EuroSAT,0.607037037037037
0.2,RESISC45,0.775079365079365
0.2,GTSRB,0.5209026128266033
0.30000000000000004,Cars,0.6476806367367243
0.30000000000000004,EuroSAT,0.6851851851851852
0.30000000000000004,RESISC45,0.8049206349206349
0.30000000000000004,GTSRB,0.640221694378464
0.4,Cars,0.6366123616465613
0.4,EuroSAT,0.7125925925925926
0.4,RESISC45,0.8001587301587302
0.4,GTSRB,0.7018210609659541
0.5,Cars,0.5949508767566223
0.5,EuroSAT,0.6966666666666667
0.5,RESISC45,0.7792063492063492
0.5,GTSRB,0.7224069675376089
0.6000000000000001,Cars,0.5229449073498321
0.6000000000000001,EuroSAT,0.6744444444444444
0.6000000000000001,RESISC45,0.7373015873015873
0.6000000000000001,GTSRB,0.7214568487727633
0.7000000000000001,Cars,0.3993284417361025
0.7000000000000001,EuroSAT,0.6433333333333333
0.7000000000000001,RESISC45,0.6911111111111111
0.7000000000000001,GTSRB,0.6991290577988916
0.8,Cars,0.24623803009575923
0.8,EuroSAT,0.6077777777777778
0.8,RESISC45,0.6320634920634921
0.8,GTSRB,0.6592240696753761
0.9,Cars,0.12311901504787962
0.9,EuroSAT,0.57
0.9,RESISC45,0.5703174603174603
0.9,GTSRB,0.6083927157561362
1.0,Cars,0.053849023753264516
1.0,EuroSAT,0.5325925925925926
1.0,RESISC45,0.513015873015873
1.0,GTSRB,0.556215360253365
