scaling_coef,dataset,acc
0.0,Cars,0.5588857107324959
0.0,EuroSAT,0.32296296296296295
0.0,RESISC45,0.5260317460317461
0.0,GTSRB,0.2360253365003959
0.1,Cars,0.6009202835468226
0.1,EuroSAT,0.45481481481481484
0.1,RESISC45,0.6250793650793651
0.1,GTSRB,0.315993665874901
0.2,Cars,0.626165899763711
0.2,EuroSAT,0.5614814814814815
0.2,RESISC45,0.7004761904761905
0.2,GTSRB,0.4210609659540776
0.30000000000000004,Cars,0.6353687352319364
0.30000000000000004,EuroSAT,0.6088888888888889
0.30000000000000004,RESISC45,0.7341269841269841
0.30000000000000004,GTSRB,0.5424386381631037
0.4,Cars,0.6220619325954483
0.4,EuroSAT,0.6351851851851852
0.4,RESISC45,0.7415873015873016
0.4,GTSRB,0.6288994457640539
0.5,Cars,0.5874891182688721
0.5,EuroSAT,0.6588888888888889
0.5,RESISC45,0.7261904761904762
0.5,GTSRB,0.6794932699920824
0.6000000000000001,Cars,0.518965302823032
0.6000000000000001,EuroSAT,0.6611111111111111
0.6000000000000001,RESISC45,0.6980952380952381
0.6000000000000001,GTSRB,0.6977830562153603
0.7000000000000001,Cars,0.3972142768312399
0.7000000000000001,EuroSAT,0.67
0.7000000000000001,RESISC45,0.656984126984127
0.7000000000000001,GTSRB,0.6980997624703088
0.8,Cars,0.2479791070762343
0.8,EuroSAT,0.6718518518518518
0.8,RESISC45,0.6101587301587301
0.8,GTSRB,0.6799683293745051
0.9,Cars,0.12299465240641712
0.9,EuroSAT,0.6677777777777778
0.9,RESISC45,0.5574603174603174
0.9,GTSRB,0.6506730007917656
1.0,Cars,0.05372466111180201
1.0,EuroSAT,0.6644444444444444
1.0,RESISC45,0.4973015873015873
1.0,GTSRB,0.6068091844813935
