scaling_coef,dataset,acc
0.0,Cars,0.5678398209177963
0.0,EuroSAT,0.22481481481481483
0.0,RESISC45,0.5844444444444444
0.0,GTSRB,0.2762470308788599
0.1,Cars,0.6045268001492352
0.1,EuroSAT,0.32185185185185183
0.1,RESISC45,0.6592063492063492
0.1,GTSRB,0.3536817102137767
0.2,Cars,0.6326327571197612
0.2,EuroSAT,0.46703703703703703
0.2,RESISC45,0.7296825396825397
0.2,GTSRB,0.4435471100554236
0.30000000000000004,Cars,0.6560129337147121
0.30000000000000004,EuroSAT,0.5751851851851851
0.30000000000000004,RESISC45,0.775079365079365
0.30000000000000004,GTSRB,0.5542359461599367
0.4,Cars,0.6769058574804129
0.4,EuroSAT,0.644074074074074
0.4,RESISC45,0.8071428571428572
0.4,GTSRB,0.6379255740300871
0.5,Cars,0.6837458027608506
0.5,EuroSAT,0.6896296296296296
0.5,RESISC45,0.8215873015873015
0.5,GTSRB,0.688756927949327
0.6000000000000001,Cars,0.6775276706877255
0.6000000000000001,EuroSAT,0.7103703703703703
0.6000000000000001,RESISC45,0.8295238095238096
0.6000000000000001,GTSRB,0.7227236737925574
0.7000000000000001,Cars,0.6652157691829375
0.7000000000000001,EuroSAT,0.7185185185185186
0.7000000000000001,RESISC45,0.8212698412698413
0.7000000000000001,GTSRB,0.7417260490894695
0.8,Cars,0.6413381420221366
0.8,EuroSAT,0.715925925925926
0.8,RESISC45,0.8055555555555556
0.8,GTSRB,0.7494061757719715
0.9,Cars,0.6032831737346102
0.9,EuroSAT,0.7003703703703704
0.9,RESISC45,0.7785714285714286
0.9,GTSRB,0.7465558194774347
1.0,Cars,0.546573809227708
1.0,EuroSAT,0.6759259259259259
1.0,RESISC45,0.7492063492063492
1.0,GTSRB,0.7365003958828187
