step,Cars,EuroSAT,RESISC45,GTSRB
500,0.8655639845790325,0.7081481481481482,0.9596825396825397,0.9561361836896278
1000,0.8685486879741325,0.6622222222222223,0.9595238095238096,0.9606492478226445
