step,Cars,EuroSAT,RESISC45,GTSRB
500,0.8456659619450317,0.1174074074074074,0.926984126984127,0.7277117973079968
1000,0.8476557642084318,0.11777777777777777,0.926984126984127,0.7487727632620744
