step,Cars,EuroSAT,RESISC45,GTSRB
1000,0.43502051983584133,0.4937037037037037,0.621904761904762,0.6294536817102138
500,0.3917423206068897,0.47814814814814816,0.6090476190476191,0.6123515439429928
