step,Cars,EuroSAT,RESISC45,GTSRB
1000,0.6696928242755876,0.9577777777777777,0.8177777777777778,0.9343626286619161
500,0.6624797910707624,0.9566666666666667,0.8180952380952381,0.9303246239113222
