step,Cars,EuroSAT,RESISC45,GTSRB
500,0.7695560253699789,0.4774074074074074,0.9317460317460318,0.8391132224861441
1000,0.7676905857480413,0.4262962962962963,0.9341269841269841,0.8255740300870942
